Source,Target,Weight
dianacanada,JayLink_,1
dianacanada,CharlieAndMe,1
dianacanada,teachmeplease,1
dianacanada,librantyger,1
dianacanada,elizabethfury,1
JayLink_,fitmomwithtwins,1
JayLink_,missy220,1
allisonmmarkin,sheldonpearce,1
allisonmmarkin,okwinecasual,1
allisonmmarkin,okanaganfof,1
allisonmmarkin,pentictonrec,1
camp_bow_wow,agilespots,1
camp_bow_wow,jenniesloan1,1
camp_bow_wow,johnwaire,1
camp_bow_wow,DogPhot...,1
johnwaire,littlejack,1
dr_mike,spudcomics,2
spudcomics,toonstopia,1
spudcomics,mkinyon,1
spudcomics,purtlepootle,1
spudcomics,CartooningPro,1
spudcomics,LleuGarnock,1
spudcomics,kitschfactor,1
spudcomics,BlizzPack,1
spudcomics,Peckinpaw,1
spudcomics,johnbogey,1
nithska,ddtannenbaumTo,1
nithska,wholeexpanse,1
nithska,birdynumnumz,1
nithska,mbranesf,1
nithska,derekjgoodman,1
nithska,merc_hyn_di,1
nithska,johnanealio,1
birdynumnumz,RodChristiansen,1
birdynumnumz,planetweaver,1
birdynumnumz,HempNews,1
birdynumnumz,contwext,1
birdynumnumz,noveloflife,1
birdynumnumz,ChrisOnAir,1
mbranesf,ddtannenbaum,1
jowie85,andyvanhout,1
jjreich,AllisonRed1,1
nomad_garrett,Mags_ryan,1
nomad_garrett,VTravis_,1
nomad_garrett,_Emily_Young,1
nomad_garrett,WerewolfLeah,1
nomad_garrett,_Tanya_Denali,1
nomad_garrett,CarmenDenali,1
nomad_garrett,Nomad_charlotte,1
nomad_garrett,jhuffstu,1
nomad_garrett,Mr_Monkey_Man,1
latinegro,pegaita,1
latinegro,latinegro,1
latinegro,boriken,1
latinegro,efrainortizjr,1
alexschleber,HajjFlemings,1
alexschleber,TheBrandBuilder,1
alexschleber,DanSchwabel,1
michaelbelba,intrepid316,1
michaelbelba,Mankan70,1
michaelbelba,MichaelBelba,1
michaelbelba,GoldenRoo,1
michaelbelba,KrooDesMoines,1
intrepid316,jimsuccessful,1
atslady,jotebro,1
atslady,mamacaps,1
atslady,atslady,1
s_strong,juz1complexsoul,1
majdamagdalena,FlaglerBeach:,1
majdamagdalena,healthyjo,1
majdamagdalena,majdamagdalena,1
majdamagdalena,Huronsailor,1
evilmaharaja,DebbieOo,1
evilmaharaja,SuPolo,1
evilmaharaja,kristinburbey,1
evilmaharaja,evilmaharaja,1
evilmaharaja,scottempringham,1
DebbieOo,deathlink,1
boulderthecat,boulderthecat,1
boulderthecat,miaria00,1
boulderthecat,giulianapb,1
boulderthecat,freakthestreet,1
thegayplaces,jillsobule,1
thegayplaces,officialkathyg,1
thegayplaces,cincyartmuseum,1
thegayplaces,biggaymovie,1
thegayplaces,cbcarts,1
thegayplaces,cbcvancouver,1
thegayplaces,cherrybombtv,1
xgygyx,stardoll,1
vivalaveronica,dreeinthesky,1
vivalaveronica,bkinwonderland,1
vivalaveronica,luucashenrique_,1
vivalaveronica,jeeeffi,1
vivalaveronica,cinternacionais,1
vivalaveronica,coelhors,1
vivalaveronica,pedrosogui,1
vivalaveronica,missjeffreestar,1
jeeeffi,juliano_g,1
missjeffreestar,ladyh667,1
frankshrum,WillieCrawford:,1
frankshrum,KennonFort,1
frankshrum,MaryWilhite,1
frankshrum,Birgit1,1
frankshrum,RuddyOrtiz,1
frankshrum,MediaStarr,1
frankshrum,YanikSilver,1
WillieCrawford:,plrcontent,1
MaryWilhite,artrep1,1
MaryWilhite,igor_simanovski,1
MaryWilhite,kiwichamp,1
MaryWilhite,shreyam,1
MaryWilhite,bill_welker,1
MaryWilhite,plrcontent,1
misseskwittys,twas_brillig,1
inmyheadstudios,artsdesireglass,1
EtsyTwitrTeam,capecodjewel,1
joslinjewels,capecodjewel,1
joslinjewels,erikaengle,1
ivansharris,mckra1g:,1
ivansharris,youRthere,1
ivansharris,ivansharris,1
mbsg,markismusing,1
maukingbird,only_once,1
jessiemona,scorpio510,1
jessiemona,jessiemona,1
jessiemona,BlkwithWhtStrpz,1
pullmarketer,SecretCashBuild:,1
pullmarketer,GaryGlasscock,1
pullmarketer,anne0208,1
pullmarketer,pullmarketer,1
pullmarketer,SecretCashBuild,1
pullmarketer,MaheshKukreja,1
pullmarketer,secretcashbuild,1
GaryGlasscock,coachingspirit,1
MaheshKukreja,john_cussons,1
MaheshKukreja,linkibol,1
MaheshKukreja,nicheadvice4u,1
gaslampquarter,SDIndyDining:,1
gaslampquarter,GaslampQuarter,1
gaslampquarter,marcmcpherson,1
gaslampquarter,DiscoverSD,1
gaslampquarter,MartyMartini,1
gaslampquarter,KingofHappyHour,1
gaslampquarter,KidsMealDeals,1
gaslampquarter,portof...,1
france_normandy,elizabethdehoff,1
france_normandy,Frenchywilson,1
france_normandy,claudinemartha,1
france_normandy,madonnadp,1
france_normandy,dantanner,1
elizabethdehoff,corellian_sugar,1
JeromeShaw,kiwitravwriter,1
JeromeShaw,denvertwitr,1
Travelaholic,tiarahotels,1
Travelaholic,havepack,1
purentonline,Embassy_Suites,1
purentonline,RooseveltNYC,1
purentonline,GPHotel,1
purentonline,StPaulHotel,1
purentonline,fffabulous,1
purentonline,travelstory,1
purentonline,harpersbazaarus,1
purentonline,redbutler,1
purentonline,santorinivilla,1
jedinemesis,jedinemesis,1
jedinemesis,djmetropolis,1
jedinemesis,aklaim,1
jedinemesis,mogulstatus,1
jedinemesis,sicosyrus,1
jedinemesis,jinz0,1
jedinemesis,drawzilla,1
uangel,LizzieTagg,1
uangel,misstiggy86,1
uangel,teresakitten,1
uangel,lallaporter,1
uangel,Joeduck,1
uangel,AndrewRadcliffe,1
uangel,rauldore,1
uangel,hibippytea,1
bobonbusiness,neestaples:,1
bobonbusiness,Riarocco,1
bobonbusiness,PrayforAidan,1
bobonbusiness,Laraslattery,1
bobonbusiness,BobOnBusiness,1
bobonbusiness,mycreativeteam,1
jpuent,LethalPrincess,1
jpuent,UFC,1
jpuent,jpuent,1
jpuent,mstracylee,1
jpuent,missrara,1
jpuent,DarthMolen,1
jpuent,issradio,1
jpuent,mayhemmiller,1
LethalPrincess,ratel,1
LethalPrincess,barronlau,1
UFC,swagnerdesigns,1
DarthMolen,shing999,1
chloebeetle,JIDF:,1
meauxdub,davidalangrier,1
d2k,CodySperber:,1
d2k,jordanalexisbby,1
d2k,starduck,1
d2k,d2k,1
d2k,morevi,1
CodySperber:,mauimortgage,1
CodySperber:,gizillion,1
CodySperber:,buzzcentrix,1
CodySperber:,beliefnetworks,1
getreadysetgo,Monarchdancer,1
getreadysetgo,BululuStudio,1
getreadysetgo,waterrose,1
waterrose,ZaftigDelights,1
waterrose,"Bazketmkr,",1
waterrose,"NiftyKnits,",1
waterrose,"RoxanneZYG,",1
waterrose,"hoganfe,",1
ryansgarden,MrsFiddlesticks:,1
ryansgarden,Miowkitty),1
miaria00,BoulderTheCatIf,1
alexaellis,MDIGROUP:,1
alexaellis,hrnetworkforum,1
alexaellis,AlexaEllis,1
alexaellis,therapyjobs,1
alexaellis,brenthealy,1
alexaellis,travelnursejob,1
missaup,HeatWave06,1
missaup,apolonia_milan,1
shomarihines,aGenTSMiThfILeS,1
shomarihines,shomarihines,1
concepmakelove,DTClothing,1
concepmakelove,BKSmedia,1
concepmakelove,unkut,1
concepmakelove,restlessfilms,1
concepmakelove,concepmakelove,1
concepmakelove,JennyMariePR,1
greekandblack,greekfood:,1
greekandblack,danielecarrol,1
greekandblack,thehiddenchef,1
greekandblack,LizPata,1
greekandblack,LunaCafe,1
greekandblack,Jeffersonstable,1
greekandblack,GlorifiedGofers,1
QueerjohnPA,bhanks,1
QueerjohnPA,thedragonofdoom,1
BLACKSOLUTIONS,beforeal,1
yonitdm,moosh2:,1
canwestopthis,objectivityrach,1
canwestopthis,mychaos,1
toddzuniga,Harkaway:,1
toddzuniga,toddzuniga...,1
_biscrok,acessibilidade,1
acessibilidade,tasantos,1
couragerequired,MitchBenn,1
couragerequired,MsClara,1
MitchBenn,tomcayman,1
pattyvieira,foodandhowtoeat,1
pattyvieira,Rhia22,1
pattyvieira,eclectic_1,1
pattyvieira,Licokitty,1
pattyvieira,fido_and_wino,1
pattyvieira,shitty_kitty,1
fido_and_wino,twinos,1
laragreenway,bettybluetoyou,1
laragreenway,brettgalvin,1
laragreenway,daniel_turner,1
laragreenway,danowen79,1
laragreenway,emperorsclothes,1
laragreenway,JancisRobinson,1
laragreenway,Stephen_Murphy,1
danowen79,RevViews,1
danowen79,RobBuckley,1
danowen79,SnarkandFury,1
danowen79,MattMurrell,1
danowen79,jamesmoran,1
obviouswriter,teenius,1
obviouswriter,webjourney,1
obviouswriter,gibsonlisa,1
msmartinez2you,wigsuperstore:,1
msmartinez2you,tntradioempire,1
msmartinez2you,MsMartinez2you,1
msmartinez2you,DamonMazzocco,1
anthonycerreta,Helsinkivalo,1
citygirllife,Chrysdesigns,1
citygirllife,timothyadam,1
citygirllife,ChaoticCurios,1
citygirllife,steet,1
citygirllife,motleyboutique,1
citygirllife,abeadaday,1
citygirllife,citygirllife,1
citygirllife,magdalune,1
citygirllife,beautythesis,1
Chrysdesigns,gift_girl,1
mylenevalencia,mylittleswans,1
mylenevalencia,onthegowithamy,1
mylenevalencia,ianvanhoof,1
mylenevalencia,grahamfarrar,1
mylenevalencia,jodiebentley,1
mylenevalencia,TravelMamas,1
jwillie,thelocaltourist,1
jwillie,dawnreiss,1
jwillie,groupon,1
jwillie,grubhub,1
jwillie,dpzramon,1
thelocaltourist,tamj,1
thelocaltourist,vegasreal8tor,1
lala_hayez,marceldion,1
lala_hayez,iwritenotes,1
lala_hayez,xoxoARTxoxo,1
lala_hayez,ModelChicTwiqqy,1
lala_hayez,tabbyruiz,1
lala_hayez,MyszRieBDC,1
lala_hayez,YaLoveDocta,1
lala_hayez,cupcakexlove,1
lala_hayez,ChristinaDiaz12,1
aquaprosolution,rodgersrave,1
aquaprosolution,gsocialmedia,1
aquaprosolution,c_wampler,1
aquaprosolution,askasheville,1
aquaprosolution,alexxanicole,1
aquaprosolution,roxanepeyser,1
aquaprosolution,sdsuicats,1
aquaprosolution,dripwater,1
aquaprosolution,annkatrin_b,1
aquaprosolution,rolfexperience,1
rodgersrave,AquaProSolution,1
rodgersrave,gsocialmedia,1
rodgersrave,c_wampler,1
rodgersrave,askasheville,1
rodgersrave,alexxanicole,1
rodgersrave,roxanepeyser,1
rodgersrave,sdsuicats,1
gsocialmedia,rolfexperience,1
gsocialmedia,hansking,1
askasheville,rolfexperience,1
askasheville,Cardiff_IT:,1
askasheville,SmartBareter,1
askasheville,Meeksworld,1
lauravanderhye,Bridgette,1
yo_antitwitter,mcimino,1
yo_antitwitter,yo_Antitwitter,1
justine_hughes,sarahgb,1
whu,amandadiva,1
whu,tourex,1
whu,whu,1
whu,tiron,1
whu,itsQ,1
whu,BlowhornOz,1
whu,whuishe,1
whu,fwmj,1
whu,jaysword,1
liznewlifee,LadyLuckDC,1
liznewlifee,RadioRah,1
liznewlifee,368MG,1
liznewlifee,PhilAde301@kennyburns,1
liznewlifee,iamrickyparker,1
liznewlifee,oboyali,1
liznewlifee,LizNewLifee,1
liznewlifee,soundsavvy,1
liznewlifee,mindstreamradio,1
yankeemeginphl,BehindTheMoat,2
yankeemeginphl,YankeeMegInPHL,1
yankeemeginphl,f4td,1
yankeemeginphl,ProctorsArm,1
yankeemeginphl,RuhiRantz,1
yankeemeginphl,HTBP,1
YankeeMegInPHL,tommyreyes,1
ProctorsArm,yanksfan24,1
HTBP,tommyreyes,1
HTBP,dgiant,1
storybird,adobbs,1
storybird,studiolu,1
storybird,openlooppress,1
packard_sonic,avmaster:,1
packard_sonic,CrazyMikesapps,1
packard_sonic,LadyArubiana,1
packard_sonic,FCruz420,1
packard_sonic,CEOTransformer,1
LadyArubiana,brj1212,1
LadyArubiana,gotoguydotcom,1
CEOTransformer,pensarc,1
ddflamingfox,rottenappledd,1
dougjumper,gospeltoday,1
dougjumper,nolies4me,1
SEAL_Strong,toninobologny,1
clarknic,mattbologna,1
clarknic,diananguyen,1
clarknic,erikasays,1
clarknic,megoon,1
clarknic,christiem,1
clarknic,clarknic,1
mattbologna,shelms06,1
mattbologna,mombae,1
mattbologna,edwarddroste,1
mattbologna,sabny,1
mattbologna,marybologna,1
mattbologna,carlany,1
mattbologna,danedinberg,1
mattbologna,jesse_mann,1
mattbologna,vudochilde,1
mattbologna,katalee02,1
mattbologna,mernas,1
megoon,whatchudo,1
themediaczar,FeliciaSlattery:,1
themediaczar,MarkShilensky,1
themediaczar,TheMediaCzar.,1
FeliciaSlattery:,billebaty,1
FeliciaSlattery:,netta50,1
leahs_story,bonniegillespie,1
seattlewash,citiesofwa,2
seattlewash,moseslake,1
seattlewash,wenatcheewash,1
seattlewash,lakechelan,1
seattlewash,yakimawash,2
seattlewash,spokanewash,1
seattlewash,tricitieswash,1
seattlewash,chris_turner,1
citiesofwa,yakimawash,1
citiesofwa,everettwash,1
citiesofwa,stanwoodwa,1
citiesofwa,vancouverwash,1
citiesofwa,tacomawash,1
citiesofwa,bellinghamwash,1
citiesofwa,woodinvillewash,1
moseslake,everettwash,2
moseslake,bremertonwash,1
moseslake,redmondwash,1
wenatcheewash,everettwash,1
lakechelan,everettwash,1
lakechelan,thegonzomama,1
yakimawash,stanwoodwa,1
yakimawash,vancouverwash,1
yakimawash,tacomawash,1
yakimawash,bellinghamwash,1
yakimawash,woodinvillewash,1
yakimawash,everettwash,1
spokanewash,everettwash,1
tricitieswash,everettwash,1
smokerette,IntactByDefault,1
IntactByDefault,lemminglady,1
mattcraine,TheNanny612,1
blckbettyboop,Anthony_y_Tony:,1
blckbettyboop,BRITTANYBOSCO,1
janflora,jkrfan,1
janflora,TheHPAlliance,1
angelalayon,dayalyn,1
angelalayon,alexisperez,1
angelalayon,yta,1
angelalayon,francisco1563,1
angelalayon,depr001,1
angelalayon,hectorres,1
alexisperez,tembloresve,1
alexisperez,bryantxavier,1
alexisperez,mapabraham,1
yta,naky,1
thebeehivestore,TheFrenchNeedle,1
tessalopez,sophiedee,1
tessalopez,TessaLopez,1
tessalopez,dona09,1
tessalopez,BBWGLORYFOXXX,1
tessalopez,ErinAnnMyer,1
tessalopez,NickyJay,1
brooklynsidv,HipHopCoolAgain:,1
brooklynsidv,madbloggers,1
brooklynsidv,TheYamahaHub,1
brooklynsidv,djmobeatz,1
brooklynsidv,KarmaRadio,1
brooklynsidv,staHHr,1
brooklynsidv,brooklynsidv,1
artkamp,leijonstedt,1
nyyouthsymphony,92Y,1
soulsistanindy,TAS5000:,1
soulsistanindy,SoulSistaNindy,1
soulsistanindy,illpoetic,1
soulsistanindy,usmcpablo,1
soulsistanindy,stevez33,1
soulsistanindy,bbsr,1
SoulSistaNindy,deeyouareoh,1
azrealproperty,lahara:,1
azrealproperty,GolfintheField,1
azrealproperty,iv4rfighter,1
azrealproperty,azrealproperty,1
azrealproperty,monteeggers,1
azrealproperty,nachu69,1
azrealproperty,Writing_Is_Fun,1
papagolash,alyze,1
inesribeiro,vitorcosta,1
hntproductions,djicetre,1
nathankam,beatofhawaii,1
nathankam,NeilYamamoto,1
nathankam,mrtroi,1
nathankam,typezero3,1
mrtroi,markching,1
typezero3,bkgirlfriday,1
typezero3,markching,1
btv_twilight,ROBsessedBlog,1
kyanisunrise,yournutritionFav,1
kyanisunrise,juanitawaterman,1
kyanisunrise,mikecheliak,1
kyanisunrise,organicant,1
kyanisunrise,boomerbodycoach,1
rparham,LarrySabato,1
rparham,GallupPoll,1
rparham,John_W_Henry,1
rparham,BizballMaury,1
rparham,Deadspin,1
rparham,thepolitico,1
rparham,rollcall,1
rparham,thesearedays,1
rparham,MrCFB,1
BizballMaury,jintman,1
thepolitico,alc9,1
skyloader,amous:,1
skyloader,skyloader,1
IconicImagery,renovationjunky,1
InternetArtist,renovationjunky,1
MATT_369),renovationjunky,1
mommomonthego,sickkidsparties,1
mommomonthego,findyourhomebc,1
pat_suquet,edgaparada,1
pat_suquet,betopedroza,1
jcalil,danielgpinheiro,1
jcalil,MikeLitorys,1
jcalil,bemcapaz,1
jcalil,CyberGeekBR,1
jcalil,Leonardo_Assis,1
jcalil,HenriqueSantosM,1
jcalil,luciojunior,1
jcalil,fvanzo,1
jcalil,mvinhal,1
danielgpinheiro,cacauoliveira,1
danielgpinheiro,miguelsimek,1
PhillipAKlein,amspec,1
RSMcCain,amspec,1
JosephLawler,amspec,1
Vadum,amspec,1
xstevenprocess,LifeAsBrian,1
xstevenprocess,willis536,1
xstevenprocess,skatmatt,1
xstevenprocess,petrilude,1
xstevenprocess,richarddd,1
xstevenprocess,jpmetz,1
xstevenprocess,soundlyawake,1
xstevenprocess,steviedidit,1
xstevenprocess,friesian86,1
petrilude,minarawr,1
petrilude,tennesseewaltz,1
jpmetz,junneee,1
jpmetz,CarD2003,1
soundlyawake,junneee,1
richleighton,jpons,1
richleighton,setters99,1
richleighton,HelenaRitchie,1
richleighton,IrmaCamp46,1
jpons,enlightphoto,1
snarkdogg,donttickleme,1
snarkdogg,theRamenNoodle,1
snarkdogg,JenAvila,1
snarkdogg,PodCulture,1
snarkdogg,pidradio,1
snarkdogg,Podiobooks,1
snarkdogg,jtindiepodcast,1
snarkdogg,scottsigler,1
scottsigler,moverjason,1
willameda,sargedunn1,1
willameda,animalhouse4384,1
sargedunn1,hesika,1
retroambiance,rob_sheridan:,1
retroambiance,iamclintmansell,1
anthonyhansen,Leahs_Story:,1
anthonyhansen,spikespencer,1
anthonyhansen,chantidm,1
anthonyhansen,roysamuelson,1
anthonyhansen,annavo,1
anthonyhansen,karaedwards,1
anthonyhansen,voiceoverland,1
anthonyhansen,scottbrick,1
anthonyhansen,bobsouer,1
cmcna,Ceemb,1
sweet_cake,Baby_Girl512,1
sweet_cake,Salvatrucha1979,1
alicetchan,casalinda:,1
alicetchan,dogster,1
alicetchan,hihut,1
alicetchan,GardeningGarden,1
alicetchan,DietrichSchmidt,1
alicetchan,AliceTChan,1
AliceTChan,stageddesigns,1
AliceTChan,goforyourdream,1
himbeergelb,CarmenHentschel;,1
integralrising,StephenDinan:,1
StephenDinan:,sunfellow,1
StephenDinan:,mokes,1
clintonbon,amandabatson,1
emerarudo,duskyazure,1
emerarudo,Emerarudo,1
emerarudo,mandiebear,1
hoxyfoxy,SkyAquila,1
hoxyfoxy,drewleef,1
hoxyfoxy,AllisonHarvard2,1
hoxyfoxy,lachmal@DimiliciousR,1
hoxyfoxy,TilaOfficial,1
hoxyfoxy,6EYESBERLIN,1
hoxyfoxy,Yogafestival,1
hoxyfoxy,TaniaTOclassy,1
hoxyfoxy,taniatoclassy,1
SkyAquila,taniatoclassy,1
TilaOfficial,taniatoclassy,1
Yogafestival,taniatoclassy,1
TaniaTOclassy,taniatoclassy,1
rickgershman,MedMunky,1
rickgershman,JenniferRose21,1
rickgershman,feepup,1
alexswanson09,KatiDavis,1
alexswanson09,KyleWilliams2,1
alexswanson09,jwintersinger,1
adambienkov,T_P_W,1
adambienkov,AlexJThomas,1
adambienkov,martylondon,1
T_P_W,june4th,1
warhawke,revious,1
revious,heyalexandra,1
lesbiancafe,Bgfilly,1
lesbiancafe,LESBIANATION,1
lesbiancafe,SpazTalkRadio,1
lesbiancafe,curiousluvchild,1
lesbiancafe,pameladetlor,1
lesbiancafe,PookieB,1
Bgfilly,thedragonofdoom,1
LESBIANATION,shygamer,1
LESBIANATION,fyndaddi,1
SpazTalkRadio,ladychellez,1
pameladetlor,justjake,1
pameladetlor,alleyoop282,1
pameladetlor,studio_gal,1
pameladetlor,dieverdog,1
pameladetlor,MelissaEGilbert:,1
pameladetlor,darlington57,1
jackiekatjones,utbrown,1
jackiekatjones,ViriamKaur,1
jackiekatjones,StartupPro,1
utbrown,Trichology,2
ViriamKaur,l_antanaitis,1
StartupPro,richatkinson,1
docspallone,americandream09:,1
docspallone,1sweetwhirl:,1
docspallone,Dr_Wes,1
docspallone,DrJeffersnBoggs,1
docspallone,DocSpallon,1
americandream09:,angelakeen,1
americandream09:,therightblue,1
Dr_Wes,teresathegg,1
Dr_Wes,cletch,1
DrJeffersnBoggs,empowerradio,1
seanfrancois,moreglen,1
seanfrancois,seanfrancois,1
digbyd,CrisRepoles,1
digbyd,careerstimulus,1
careerstimulus,crisrepoles,1
careerstimulus,careerstimulus,1
remedybornmuzik,surfingpr,1
remedybornmuzik,bjolena,1
remedybornmuzik,yungteph,1
remedybornmuzik,RemedyBornMuzik,1
easy_appetizers,whiningdining,1
CalebHowe:,streetwise_it,1
CalebHowe:,dianawinkley,1
CalebHowe:,kevinbinversie,1
zkdog,letsdance_08:,1
zkdog,sabbryanrox,1
letsdance_08:,baldtexan,1
letsdance_08:,sapphirevelvet,1
e_ashley,hrtofthematter,1
e_ashley,E_Ashley,1
e_ashley,mrzhollywood,1
e_ashley,missbrandii,1
e_ashley,Lovestarbucks54,1
e_ashley,dave_jetta,1
hrtofthematter,bluetidepro,1
E_Ashley,blackittyblack,1
antonywho,JSpikEThinG,1
antonywho,"jSipkETing,",1
antonywho,srsh,1
JSpikEThinG,ladyholdem,1
withoutfield,bevision,1
AbletonTweets,crookhaven,1
imikepayne,TasteofGee:,1
imikepayne,AshyLBowz:,1
TasteofGee:,sexyhunnybunny,1
AshyLBowz:,tasteofgee,1
lovetheo,elp_assassin,1
lovetheo,ariblus,1
lovetheo,ClaireMandarina,1
lovetheo,xritter,1
lovetheo,gonzalocostas,1
lovetheo,bugplanet,1
lovetheo,ezequielprieto,1
lovetheo,yaninacapasso,1
ariblus,yaninacapasso,1
ariblus,jobitt,1
ezequielprieto,juliarga:,1
ezequielprieto,YamiOlguin,1
pernsbeatz,LauraJames3:,1
pernsbeatz,RoyalReality,1
pernsbeatz,PernsBeatz,1
pernsbeatz,drjonesaa,1
pernsbeatz,team,1
RoyalReality,douglasi,1
RoyalReality,brent007,1
drjonesaa,mesaissues,1
evergreent,Marvel,1
evergreent,Mandy_poo,1
evergreent,izsy_xox,1
Marvel,cswint,1
Marvel,urbansouth,1
Marvel,kwamster,1
Marvel,saliana,1
izsy_xox,bigheff,1
izsy_xox,iprettyb,1
izsy_xox,toneyfitzgerald,1
izsy_xox,EmpowerFitness,1
izsy_xox,wisewealth,1
izsy_xox,ayanaelon,1
d_love,"CardinalsFO,",1
d_love,FamousEEEEEEEE,1
d_love,FredbirdStL),1
artobsession,artobsession,1
ugovalentini,rossella76,1
ugovalentini,gibilix,1
ugovalentini,gianandrea,1
ugovalentini,italida,1
ugovalentini,casapizza,1
ugovalentini,ul_Fabius,1
ugovalentini,StresseDessertS,1
ugovalentini,filippocioni,1
ugovalentini,joup,1
filippocioni,valerie39,1
filippocioni,scrabysys,1
filippocioni,angeloro,1
cindielu,kMcDiva,2
cindielu,brittdakidd,1
cindielu,mezmereyezz8,1
kMcDiva,kmcdiva,2
kMcDiva,caribconnect,1
brittdakidd,kmcdiva,1
drewg78,shash,1
drewg78,jamaise,1
shash,SomaCowGeoff,1
shash,gamingwithbaby,1
shash,hockeymandad,1
shash,trubiliti,1
futureisclear,_SueClearwater_,1
futureisclear,JacindaTala,1
skc0602,wude72:,1
skc0602,BBlane,1
skc0602,helputech,1
skc0602,dougsandquist,1
skc0602,skc0602,1
skc0602,09eka_utie,1
skc0602,batonabike,1
helputech,orangearrows,1
dougsandquist,SharonHayes),1
veinteanera,pedrocarrillo,1
veinteanera,aasuero,1
imbutterkup,beanie_boy,1
imbutterkup,IMbutterkup,1
ailin_dg,wthashtag,1
ailin_dg,ICHCheezburger,1
ICHCheezburger,bscampbell67,1
janayluv,JanayLuv:,3
janayluv,katrinaR6,1
janayluv,ModelReady,1
janayluv,UnckleP,1
janayluv,shattastar,1
janayluv,tommi24,1
UnckleP,barbiestash,1
UnckleP,chinadoll_sb,1
UnckleP,iyonah,1
tommi24,c,1
tommi24,mattyfatty216,1
tommi24,dark_n_lovelee,1
tommi24,tommi24,1
tommi24,SiriusMz_Stylez,1
tommi24,christianaty,1
tommi24,BDaht,1
johnpmack,AncientSoul,1
dragosroua,"kikolani,",1
dragosroua,"ratracetrap,",1
dragosroua,"mrjWells,@robineaston,",1
aaronkelker,100ftninja,1
tashanzac,CHRIS_Daughtry:,1
tashanzac,pastorgreg,1
christianivann,antonywho:,1
christianivann,"ChristianIvann,",1
unfinished78,midwifewendi,1
stevehaweeli,fadiPick,1
stevehaweeli,drewbiondo,1
sixtimesblue,nazzy:,1
sixtimesblue,SixTimesBlue,1
giulianapb,BoulderTheCat:,1
dustinrowley,aquaknox_tampa,1
donnadeau,skywriter012,1
donnadeau,jetblue,1
heidela,daddybearluver,1
mesaissues,CoOpweb:,1
mesaissues,LVRehabDeals,1
mesaissues,GadaboutSalons,1
mesaissues,AprilMWilliams,1
LVRehabDeals,twi5,1
LVRehabDeals,bookbrowzers,1
gregyatman,cyatman:,1
gregyatman,Aronado,1
gregyatman,MrTchalla,1
gregyatman,jshuey,1
gregyatman,seriouseats,1
gregyatman,ZagatBuzz,1
nerdette,kgilnack,1
nerdette,phillyberg,1
nerdette,airamericamedia,1
acarvin,airamericamedia,1
jack,airamericamedia,1
jasonbarnett,airamericamedia,1
jasonbarnett,tomscheck,1
jasonbarnett,mprpolitics,1
whytuesday,airamericamedia,1
arimelber,airamericamedia,1
joseiswriting,airamericamedia,1
ocin,airamericamedia,1
minamnanofuture,madeira,2
minamnanofuture,naturemeetings,1
minamnanofuture,imlooking4,1
mcsilvajr,"mateus107,",1
mcsilvajr,"Amanda_Lins,",1
mcsilvajr,letsgobeibe,1
mcsilvajr,"dinha_lostcase,",1
mcsilvajr,anadoring.,1
kr4,InvisibleWork:,1
kr4,bonifer,1
canopygallery,canopygallery,1
mstimab,lovemarybaxter,1
mstimab,imtaliamarie,1
mstimab,imkikimichelle,1
mstimab,thehottiedej,1
brettmccoy,saulcolt:,1
brettmccoy,rlangdon,1
brettmccoy,juliaxgulia,1
brettmccoy,gibsondm,1
gaelichero,Xeraphim#m&ms,1
benwaring,viz_top_tips:,1
roehmholdt,zaibatsu:,1
zaibatsu:,andresrestrepo,1
zaibatsu:,coredata5,1
zaibatsu:,skodaoctavia,1
lameymacdonald,JanetVanderhoof:,1
lameymacdonald,jenthermes,1
lameymacdonald,sonyapaz,1
atlanta978,LydiaEve10:,1
atlanta978,atlanta978,1
atlanta978,sharonhowell,1
atlanta978,jennfoss,1
atlanta978,clutch_22,1
atlanta978,embarkcreative,1
clutch_22,adambomba,1
clutch_22,jazcaz,1
clutch_22,saifra,1
clutch_22,BobbieThomas,1
vidapr,KatherineCHE:,1
cpltshirt,rodwhiting,1
cpltshirt,producerdavid,1
cpltshirt,mrwilliam,1
cpltshirt,kathyclugston,1
cpltshirt,declancurry,1
cpltshirt,ruskin147,1
ruskin147,culvere,1
ruskin147,elrikmerlin,1
lisarcox,Infinitegal,1
lisarcox,SmilingSpirit,1
lisarcox,DonnaJFox,1
lisarcox,iconic88,1
lisarcox,Zaibatsu,1
lisarcox,sweetflpie,1
lisarcox,Anitafiander,1
SmilingSpirit,affirmingspirit,1
SmilingSpirit,resilientheart,1
SmilingSpirit,alissafereday,1
SmilingSpirit,jimwray,1
Zaibatsu,twyk,1
MadysonDesigns,pixel_jockey,1
glory_gray,juliemc77:,1
freeriderrock,fpnetwork:,1
phildaddy606,BigBoobKimber:,1
phildaddy606,MickyD53,1
phildaddy606,ColonelK0rn,1
phildaddy606,phildaddy606,1
phildaddy606,dtdschmidty,1
phildaddy606,IcAd0N,1
phildaddy606,jclark77,1
phildaddy606,perversecurse,1
phildaddy606,cupid4fun,1
BigBoobKimber:,cupid4fun,1
ColonelK0rn,gotjuicygirl,1
dtdschmidty,cupid4fun,1
IcAd0N,cupid4fun,1
Teribeari702,teribeari702,1
paranormalspy,marlapena,1
paranormalspy,patriciaaltner,1
